cbsa_code,cbsa_title,decade,h,lead_h_change,pct_ba,decade_pop,pct_black,pct_hispanic,pct_asian,pct_fb,pct_elderly,pct_poverty,pct_military,muni_pcap,pct_government,pct_manufacturing,gdp_pcap,pct_largehh,pct_pop_growth,region,units_pcap,clay,silt,sand,mean_ksat,rock_fragments,restrictive_depth,bulk_density
31460,"Madera, CA",2000,0.4882978708883593,-0.03490486406030979,12.003207269811574,123587,3.8258778805773743,44.28189653071669,1.2021866800964986,20.106572224613963,4.8128081618728125,21.354588614486698,0.13767028992952104,0.16906837688722573,17.763126689750035,10.11241284447185,30.199034148810924,11.10219886599364,38.66704067321179,West,0.00715212483708806,12.137366053229128,22.083221228750475,65.77210404313382,25.26889369585612,11.033168894073206,70.81972788483203,1.5095032997361426
31460,"Madera, CA",2010,0.4533930068280495,-0.01180985183448241,13.91316590315908,151006,3.3201869220826565,53.685082689822025,1.6789845225864182,21.070278524715334,4.9010704934875555,21.116117459286148,0.0254293318866869,0.12986956766420923,17.122854128704326,7.561139349765034,35.59901288902041,13.144954636747697,22.18599043588727,West,0.00205061485854929,12.137366053229128,22.083221228750475,65.77210404313382,25.26889369585612,11.033168894073206,70.81972788483203,1.5095032997361426
31540,"Madison, WI",1990,0.3688026071864263,0.03843130319119281,29.526322184229254,464185,2.2830921925725516,1.3549848485503495,1.8923101529842508,3.2354072735603965,4.678577449628454,9.997910173410665,0.18634688434799335,1.5679625246143083,23.6116107036174,13.542171689526285,47.35135613303615,2.5005459095973706,11.087312375555216,Midwest,0.00800921909616493,18.00855126007578,52.822561152742885,25.719614073226325,21.948889447053272,2.878068135513373,75.76380006962847,1.4251083541011642
31540,"Madison, WI",2000,0.40723391037761913,-4.3546455404480655e-4,35.61270581378405,537485,3.2460437674278713,2.9165833988580947,2.801346977425244,5.23812102999322,5.134277512462155,8.653053342988173,0.13143344602066287,1.3548742770110538,21.42540176120806,12.52962465033873,57.94147405158016,2.255684370932705,15.791117765546064,Midwest,0.00757695697977664,18.00855126007578,52.822561152742885,25.719614073226325,21.948889447053272,2.878068135513373,75.76380006962847,1.4251083541011642
31540,"Madison, WI",2010,0.40679844582357433,-0.02588508562664915,40.666468669433634,606653,4.234476037890112,5.242181241586628,3.8851404362152833,6.65001884813996,5.250439766448917,11.667075699234122,0.14635370205173953,1.1979431728805494,20.30803340477422,10.37853817160594,64.16605930773638,2.340791875582906,12.868824246258034,Midwest,0.0050352723306418,18.00855126007578,52.822561152742885,25.719614073226325,21.948889447053272,2.878068135513373,75.76380006962847,1.4251083541011642
31700,"Manchester-Nashua, NH",1990,0.2471023942503199,0.01843628150892487,26.379484424354143,336768,0.8147039482493389,1.694869864582995,1.1193996542417877,5.2967658812222345,4.356791530411548,5.854478473902418,0.3342479161568779,0.4760870406132001,10.224056144721697,25.64439081086191,39.65952784888136,2.8450552714603385,20.986376961545098,Northeast,0.00405623758699014,4.8903466444612045,31.112541721496033,63.63198605581496,43.62414478193252,8.705217668664462,60.45712584844292,1.4066699780637195
31700,"Manchester-Nashua, NH",2000,0.2655386757592448,0.026253987539326,30.091541356368197,382162,1.179757431579061,3.194508994567297,1.9835049272531091,6.772642651395201,5.111844575557779,6.263844119902815,0.11204455082054754,0.4201228334134192,10.674718085053811,20.524198729035508,50.336865726122085,3.0099338894465406,13.479309198023564,Northeast,0.00399672238294034,4.8903466444612045,31.112541721496033,63.63198605581496,43.62414478193252,8.705217668664462,60.45712584844292,1.4066699780637195
31700,"Manchester-Nashua, NH",2010,0.2917926632985708,0.00654148696132927,35.2954755309326,401064,1.847919125775789,5.300695496367798,3.2186982963208814,8.270984116220104,5.4818689312514195,8.009372805633861,0.1396448164451287,0.39928029726418135,11.35382164269842,15.119794651051205,56.62456316637995,3.069481430023285,4.946069991260251,Northeast,0.00226210530873163,4.8903466444612045,31.112541721496033,63.63198605581496,43.62414478193252,8.705217668664462,60.45712584844292,1.4066699780637195
31740,"Manhattan, KS",1990,0.32909355462366247,-0.04730442446083066,29.623704870425517,83343,8.136476635401785,3.648504209350642,2.887098130111569,4.869876421631618,3.7013462716322194,18.686193658467225,21.238726502227536,3.097701505482932,34.634217856619266,6.175047646972585,29.875909502891105,2.8841208024101697,5.942695886510398,Midwest,0.00415754660252555,32.977110360355645,57.066760810290994,9.956128818985595,3.7473168913062342,4.5999654668070145,83.04129870556604,1.3755280208955922
31740,"Manhattan, KS",2000,0.2817891301628318,-0.0566680628690597,35.53518468589916,81539,5.354587178601394,4.050486107683955,2.5391106943690502,4.980753096777377,4.535360015792331,17.859432936519,11.733948644128793,3.148578559897414,31.333520709303215,5.220124179165495,39.29147367543938,2.674000276740003,-2.1645489123261705,Midwest,0.00675949295562419,32.977110360355645,57.066760810290994,9.956128818985595,3.7473168913062342,4.5999654668070145,83.04129870556604,1.3755280208955922
